review_id,employee_id,review_type,evaluation_period_start,evaluation_period_end,self_evaluation_timestamp,self_rating,self_comment,manager_evaluation_timestamp,manager_rating,manager_comment,rating_gap,evaluation_status
CR01812,EMP180,수시 평가,2017-08-05,2017-11-11,2017-11-16 13:21:00,S,이번 평가 기간의 핵심 성과는 신규 고객 38% 향상입니다. 또한 비용 절감 아이디어 실행했습니다.,2017-11-22 09:23:00,S,탁월한 리더십으로 프로젝트를 성공으로 이끌었습니다. 반드시 유지해야 할 인재로 평가됩니다.,0,완료
CR01813,EMP180,수시 평가,2018-08-29,2018-10-23,2018-10-24 15:53:00,B,"해당 기간 동안 신규 고객 21% 향상하였습니다. 기술 블로그 작성으로 지식 공유하며 전문성을 높였고, 문서화 강화로 협업 효율성 증대하였습니다.",2018-10-27 10:51:00,B,"주어진 역할 완수했으나, 능동적인 문제 해결이 필요합니다. 다음 평가에서는 도전적 목표 설정 기대.",0,완료
CR01814,EMP180,목표 달성 평가,2018-04-26,2018-06-21,2018-06-28 13:12:00,B,분기 목표 112% 달성한 것이 주요 성과입니다. 특히 프로세스 혁신안 제안 및 적용한 점이 의미 있었습니다.,2018-07-05 16:26:00,B,평균적인 성과입니다. 업무 효율성 개선 필요. 개선 계획 수립하겠습니다.,0,완료
CR01815,EMP180,프로젝트 종료 평가,2019-02-23,2019-04-23,2019-04-29 17:23:00,A,"AI/ML 역량을 새롭게 습득하고, 분기 목표 99% 달성하며 기대 이상의 결과를 냈다고 자평합니다. 팀 내 의견 조율에 기여하는 과정도 개인 성장에 도움이 되었습니다.",2019-05-07 13:14:00,A,"전반적으로 만족스러운 성과입니다. 커뮤니케이션 역량에서 강점을 보였으나, 전략적 사고 강화 시 S등급 기대.",0,완료
CR01816,EMP180,프로젝트 종료 평가,2019-11-18,2020-02-04,2020-02-05 15:36:00,A,"해당 기간 동안 핵심 KPI 6건 완료하였습니다. AI/ML 역량을 새롭게 습득하며 전문성을 높였고, 팀 내 갈등 조정에 기여하였습니다.",2020-02-07 18:34:00,B,평균적인 성과입니다. 업무 효율성 개선 필요. 개선 계획 수립하겠습니다.,1,완료
CR01817,EMP180,프로젝트 종료 평가,2019-06-05,2019-07-16,2019-07-23 13:48:00,S,이번 평가 기간의 핵심 성과는 주요 마일스톤 6건 완료입니다. 또한 업무 효율화로 팀 전체 시간 20% 절감했습니다.,2019-07-25 13:30:00,A,"목표 114% 달성으로 우수한 성과를 보였습니다. 높은 업무 이해도가 돋보였으며, 전문가로서 입지 확고.",1,완료
CR01818,EMP180,분기 평가,2019-05-24,2019-08-01,2019-08-06 15:25:00,S,이번 평가 기간의 핵심 성과는 업무 개선안 일정 대비 8일 조기 완료입니다. 또한 비용 절감 아이디어 실행했습니다.,2019-08-11 14:23:00,A,이해관계자 기대 부응하는 우수한 성과. 차기 프로젝트 핵심 역할 기대.,1,완료
CR01819,EMP181,수시 평가,2015-04-12,2015-06-17,2015-06-23 10:24:00,A,"팀 내 갈등 조정에 기여하며 팀워크를 강화했고, 주요 마일스톤 5건 완료하는 성과를 냈습니다. 향후 리더 포지션에 도전하고 싶습니다.",2015-06-29 17:45:00,B,"맡은 업무는 수행했으나, 능동적인 문제 해결이 필요합니다. 다음 평가에서는 도전적 목표 설정 기대.",1,완료
CR01820,EMP181,분기 평가,2015-02-08,2015-04-13,2015-04-16 12:08:00,S,분기 목표 120% 달성한 것이 주요 성과입니다. 특히 팀 전체 생산성 향상에 기여한 점이 의미 있었습니다.,2015-04-26 18:23:00,A,"전반적으로 만족스러운 성과입니다. 기술적 깊이에서 강점을 보였으나, 이니셔티브 발휘 강화 시 S등급 기대.",1,완료
CR01821,EMP181,목표 달성 평가,2016-08-28,2016-10-07,2016-10-10 17:54:00,A,"클라우드 역량을 새롭게 습득하고, 분기 목표 96% 달성하며 기대 이상의 결과를 냈다고 자평합니다. 유관 팀과 6회 이상 협업 프로젝트 수행하는 과정도 개인 성장에 도움이 되었습니다.",2016-10-20 13:34:00,B,"맡은 업무는 수행했으나, 보다 적극적인 태도이 필요합니다. 다음 평가에서는 성과 제고 기대.",1,완료
CR01822,EMP181,프로젝트 종료 평가,2016-08-19,2016-10-03,2016-10-07 15:17:00,B,"해당 기간 동안 품질 지표 29% 향상하였습니다. 프로젝트 관리 역량을 새롭게 습득하며 전문성을 높였고, 커뮤니케이션 개선로 협업 효율성 증대하였습니다.",2016-10-17 11:33:00,B,평균적인 성과입니다. 업무 효율성 개선 필요. 1:1 코칭 진행하겠습니다.,0,완료
CR01823,EMP181,목표 달성 평가,2016-06-26,2016-10-02,2016-10-08 18:59:00,B,분기 목표 116% 달성한 것이 주요 성과입니다. 특히 팀 전체 생산성 향상에 기여한 점이 의미 있었습니다.,2016-10-14 09:13:00,B,평균적인 성과입니다. 시야 확대 필요. 교육 기회 제공하겠습니다.,0,완료
CR01824,EMP181,분기 평가,2016-04-12,2016-06-09,2016-06-15 10:36:00,A,"해당 기간 동안 분기 목표 106% 달성하였습니다. 사내 세미나 발표으로 지식 공유하며 전문성을 높였고, 문서화 강화로 협업 효율성 증대하였습니다.",2016-06-17 12:53:00,B,평균적인 성과입니다. 커뮤니케이션 강화 필요. 1:1 코칭 진행하겠습니다.,1,완료
CR01825,EMP181,프로젝트 종료 평가,2015-06-11,2015-08-07,2015-08-12 17:19:00,S,"해당 기간 동안 업무 개선안 일정 대비 11일 조기 완료하였습니다. 프로세스 자동화 방안 제안 및 실행하며 전문성을 높였고, 프로젝트 팀원 4명 지원하였습니다.",2015-08-22 14:21:00,A,일정 내 품질 기준 충족하는 우수한 성과. 차기 프로젝트 핵심 역할 기대.,1,완료
CR01826,EMP181,수시 평가,2015-07-28,2015-11-22,2015-11-28 10:21:00,A,혁신 과제 일정 대비 17일 조기 완료한 것이 주요 성과입니다. 특히 팀 전체 생산성 향상에 기여한 점이 의미 있었습니다.,2015-12-02 16:20:00,B,기본 목표는 달성했으나 커뮤니케이션 개선 필요한 부분이 있습니다. 시간 관리 능력 향상 권장.,1,완료
CR01827,EMP181,프로젝트 종료 평가,2015-02-16,2015-04-05,2015-04-10 15:35:00,S,"해당 기간 동안 업무 개선안 일정 대비 7일 조기 완료하였습니다. 클라우드 역량을 새롭게 습득하며 전문성을 높였고, 팀 내 합의 도출에 기여하였습니다.",2015-04-15 17:37:00,A,"목표 103% 달성으로 우수한 성과를 보였습니다. 적극적인 협업 태도가 돋보였으며, 다음 단계 역할 준비 필요.",1,완료
CR01828,EMP182,프로젝트 종료 평가,2015-11-27,2016-02-06,2016-02-11 16:56:00,A,이번 평가 기간의 핵심 성과는 품질 지표 17% 향상입니다. 또한 비용 절감 아이디어 실행했습니다.,2016-02-15 17:51:00,A,"목표 111% 달성으로 우수한 성과를 보였습니다. 안정적인 프로젝트 수행가 돋보였으며, 전문가로서 입지 확고.",0,완료
CR01829,EMP182,목표 달성 평가,2016-05-11,2016-08-30,2016-09-01 17:11:00,A,분기 목표 114% 달성한 것이 주요 성과입니다. 특히 이해관계자 기대를 초과 충족한 점이 의미 있었습니다.,2016-09-04 09:13:00,A,"목표 115% 달성으로 우수한 성과를 보였습니다. 적극적인 협업 태도가 돋보였으며, 리더십 역량 개발 시 더 큰 성장 기대.",0,완료
CR01830,EMP182,분기 평가,2017-02-25,2017-05-19,2017-05-24 18:15:00,B,"해당 기간 동안 핵심 KPI 8건 완료하였습니다. 사내 교육를 통해 전문성 강화하며 전문성을 높였고, 신규 입사자 2명 지원하였습니다.",2017-06-01 14:21:00,B,평균적인 성과입니다. 업무 효율성 개선 필요. 개선 계획 수립하겠습니다.,0,완료
CR01831,EMP182,목표 달성 평가,2017-03-06,2017-06-29,2017-07-06 13:47:00,S,이번 평가 기간의 핵심 성과는 분기 목표 111% 달성입니다. 또한 업무 효율화로 팀 전체 시간 20% 절감했습니다.,2017-07-12 14:26:00,A,"목표 112% 달성으로 우수한 성과를 보였습니다. 기술적 전문성가 돋보였으며, 지속적 우수 성과 유지.",1,완료
CR01832,EMP182,수시 평가,2017-11-27,2018-01-19,2018-01-20 14:35:00,A,이번 평가 기간의 핵심 성과는 프로젝트 일정 대비 7일 조기 완료입니다. 또한 신규 도구 도입으로 품질 향상했습니다.,2018-01-26 18:36:00,B,평균적인 성과입니다. 기술적 역량 보완 필요. 1:1 코칭 진행하겠습니다.,1,완료
CR01833,EMP182,프로젝트 종료 평가,2015-12-29,2016-02-26,2016-03-03 16:59:00,A,매출 28% 향상한 것이 주요 성과입니다. 특히 어려운 기술 이슈를 독자적으로 해결한 점이 의미 있었습니다.,2016-03-11 15:58:00,B,기본 목표는 달성했으나 품질 기준 일부 미달한 부분이 있습니다. 기술 역량 강화 교육 권장.,1,완료
CR01834,EMP182,수시 평가,2017-10-09,2017-11-17,2017-11-18 18:44:00,S,이번 평가 기간의 핵심 성과는 업무 개선안 일정 대비 20일 조기 완료입니다. 또한 고객 만족도 점수 상승에 기여했습니다.,2017-11-23 12:19:00,A,일정 내 품질 기준 충족하는 우수한 성과. 역량 확장 기회 제공 예정.,1,완료
CR01835,EMP182,분기 평가,2017-05-24,2017-07-10,2017-07-12 18:14:00,A,"온라인 강의를 통해 전문성 강화하고, 분기 목표 115% 달성하며 기대 이상의 결과를 냈다고 자평합니다. 팀 내 문제 해결에 기여하는 과정도 개인 성장에 도움이 되었습니다.",2017-07-14 14:20:00,A,"목표 105% 달성으로 우수한 성과를 보였습니다. 기술적 전문성가 돋보였으며, 전문가로서 입지 확고.",0,완료
CR01836,EMP182,목표 달성 평가,2017-11-29,2018-02-14,2018-02-21 13:43:00,A,핵심 KPI 3건 완료한 것이 주요 성과입니다. 특히 팀 전체 생산성 향상에 기여한 점이 의미 있었습니다.,2018-03-03 12:55:00,B,기본 목표는 달성했으나 주도성 부족한 부분이 있습니다. 적극성 제고 권장.,1,완료
CR01837,EMP182,목표 달성 평가,2017-08-02,2017-09-23,2017-09-30 13:07:00,A,"신기술 도입 방안 제안 및 실행하고, 혁신 과제 일정 대비 7일 조기 완료하며 기대 이상의 결과를 냈다고 자평합니다. 문서화 강화로 협업 효율성 증대하는 과정도 개인 성장에 도움이 되었습니다.",2017-10-09 14:58:00,A,안정적 결과물 산출하는 우수한 성과. 차기 프로젝트 핵심 역할 기대.,0,완료
CR01838,EMP182,분기 평가,2015-05-29,2015-07-31,2015-08-01 14:18:00,A,"신규 입사자 3명 지원하며 팀워크를 강화했고, 분기 목표 98% 달성하는 성과를 냈습니다. 향후 더 큰 책임의 역할에 도전하고 싶습니다.",2015-08-05 16:48:00,A,안정적 결과물 산출하는 우수한 성과. 승진 검토 대상.,0,완료
CR01839,EMP182,프로젝트 종료 평가,2016-03-25,2016-05-18,2016-05-24 11:09:00,A,"기술 블로그 작성으로 지식 공유하고, 중요 deliverable 6건 완료하며 기대 이상의 결과를 냈다고 자평합니다. 팀 내 의견 조율에 기여하는 과정도 개인 성장에 도움이 되었습니다.",2016-06-03 15:58:00,B,"주어진 역할 완수했으나, 선제적 대응이 필요합니다. 다음 평가에서는 자기주도적 개선 기대.",1,완료
CR01840,EMP183,분기 평가,2017-05-15,2017-07-10,2017-07-13 14:30:00,A,이번 평가 기간의 핵심 성과는 매출 10% 향상입니다. 또한 고객 만족도 점수 상승에 기여했습니다.,2017-07-22 17:17:00,B,평균적인 성과입니다. 업무 효율성 개선 필요. 개선 계획 수립하겠습니다.,1,완료
CR01841,EMP183,수시 평가,2017-12-20,2018-01-29,2018-02-04 10:21:00,B,혁신 과제 일정 대비 6일 조기 완료한 것이 주요 성과입니다. 특히 프로세스 혁신안 제안 및 적용한 점이 의미 있었습니다.,2018-02-07 15:26:00,C,목표 달성률 70%로 개선이 필요합니다. 협업 문제가 주된 원인으로 파악됩니다. 멘토 지정 및 지원 강화 예정.,1,완료
CR01842,EMP183,수시 평가,2018-02-03,2018-03-14,2018-03-18 10:06:00,A,"사내 교육를 통해 전문성 강화하고, 업무 개선안 일정 대비 18일 조기 완료하며 기대 이상의 결과를 냈다고 자평합니다. 투명한 정보 공유로 협업 효율성 증대하는 과정도 개인 성장에 도움이 되었습니다.",2018-03-28 10:24:00,B,"기본 책임 이행했으나, 능동적인 문제 해결이 필요합니다. 다음 평가에서는 역량 향상 노력 기대.",1,완료
CR01843,EMP183,목표 달성 평가,2017-12-02,2018-03-03,2018-03-06 15:42:00,B,"사내 교육를 통해 전문성 강화하고, 혁신 과제 일정 대비 9일 조기 완료하며 기대 이상의 결과를 냈다고 자평합니다. 문서화 강화로 협업 효율성 증대하는 과정도 개인 성장에 도움이 되었습니다.",2018-03-10 10:28:00,C,목표 달성률 69%로 개선이 필요합니다. 시간 관리 미흡가 주된 원인으로 파악됩니다. 멘토 지정 및 지원 강화 예정.,1,완료
CR01844,EMP183,분기 평가,2017-05-09,2017-06-15,2017-06-22 14:06:00,B,"해당 기간 동안 분기 목표 107% 달성하였습니다. 온라인 강의를 통해 전문성 강화하며 전문성을 높였고, 팀 내 갈등 조정에 기여하였습니다.",2017-06-27 09:08:00,C,목표 달성률 64%로 개선이 필요합니다. 기술적 어려움가 주된 원인으로 파악됩니다. 업무 범위 재조정 예정.,1,완료
CR01845,EMP183,분기 평가,2019-06-10,2019-07-21,2019-07-25 18:53:00,A,프로젝트 일정 대비 8일 조기 완료한 것이 주요 성과입니다. 특히 어려운 기술 이슈를 독자적으로 해결한 점이 의미 있었습니다.,2019-07-29 18:56:00,B,평균적인 성과입니다. 커뮤니케이션 강화 필요. 1:1 코칭 진행하겠습니다.,1,완료
CR01846,EMP183,목표 달성 평가,2017-07-19,2017-08-26,2017-08-30 17:43:00,S,"해당 기간 동안 중요 deliverable 5건 완료하였습니다. 실무 프로젝트를 통해 전문성 강화하며 전문성을 높였고, 팀 내 의견 조율에 기여하였습니다.",2017-09-07 09:58:00,A,"전반적으로 만족스러운 성과입니다. 문제 해결 능력에서 강점을 보였으나, 이니셔티브 발휘 강화 시 S등급 기대.",1,완료
CR01847,EMP183,수시 평가,2016-10-13,2017-01-29,2017-02-03 11:27:00,B,"사내 교육를 통해 전문성 강화하고, 분기 목표 115% 달성하며 기대 이상의 결과를 냈다고 자평합니다. 타 팀 동료 3명 지원하는 과정도 개인 성장에 도움이 되었습니다.",2017-02-13 09:40:00,C,목표 달성률 67%로 개선이 필요합니다. 우선순위 설정 오류가 주된 원인으로 파악됩니다. 업무 범위 재조정 예정.,1,완료
CR01848,EMP183,분기 평가,2016-07-31,2016-10-15,2016-10-16 14:51:00,B,"해당 기간 동안 혁신 과제 일정 대비 5일 조기 완료하였습니다. 사내 교육를 통해 전문성 강화하며 전문성을 높였고, 팀 내 문제 해결에 기여하였습니다.",2016-10-25 18:01:00,B,"맡은 업무는 수행했으나, 능동적인 문제 해결이 필요합니다. 다음 평가에서는 성과 제고 기대.",0,완료
CR01849,EMP183,수시 평가,2018-06-26,2018-08-06,2018-08-12 12:33:00,A,"기술 블로그 작성으로 지식 공유하고, 중요 deliverable 4건 완료하며 기대 이상의 결과를 냈다고 자평합니다. 외부 파트너와 9회 이상 협업 프로젝트 수행하는 과정도 개인 성장에 도움이 되었습니다.",2018-08-20 18:48:00,B,기본 목표는 달성했으나 주도성 부족한 부분이 있습니다. 시간 관리 능력 향상 권장.,1,완료
CR01850,EMP183,프로젝트 종료 평가,2018-12-10,2019-03-29,2019-03-30 09:35:00,A,"해당 기간 동안 주요 마일스톤 3건 완료하였습니다. 사내 세미나 발표으로 지식 공유하며 전문성을 높였고, 팀 내 의견 조율에 기여하였습니다.",2019-04-09 13:51:00,B,평균적인 성과입니다. 시야 확대 필요. 1:1 코칭 진행하겠습니다.,1,완료
