goal_id,employee_id,goal_type,goal_category,goal_description,target_period,set_date,target_completion_date,progress_percentage,status,final_achievement_rate,manager_id
GOAL05169,EMP163,OKR,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2022 Q1,2022-01-05,2022-04-05,73,부분 달성,,TL009
GOAL05170,EMP163,KPI,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2022 Q2,2022-04-04,2022-07-03,84,완료,84.0,TL009
GOAL05171,EMP163,OKR,혁신 과제,신규 아이디어 제안 및 실행 2건,2022 Q2,2022-04-04,2022-07-03,72,부분 달성,,TL009
GOAL05172,EMP163,KPI,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2022 Q3,2022-07-06,2022-10-04,100,완료,100.0,TL009
GOAL05173,EMP163,MBO,프로세스 개선,업무 프로세스 효율성 23% 개선,2022 Q3,2022-07-06,2022-10-04,100,완료,100.0,TL009
GOAL05174,EMP163,KPI,협업 강화,크로스 팀 협업 프로젝트 4건 이상 참여,2022 Q3,2022-07-06,2022-10-04,76,부분 달성,,TL009
GOAL05175,EMP163,KPI,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2022 Q3,2022-07-06,2022-10-04,92,완료,92.0,TL009
GOAL05176,EMP163,MBO,프로세스 개선,반복 업무 자동화로 시간 38% 절감,2022 Q4,2022-10-06,2023-01-04,94,완료,94.0,TL009
GOAL05177,EMP163,KPI,프로세스 개선,업무 프로세스 효율성 35% 개선,2022 Q4,2022-10-06,2023-01-04,95,완료,95.0,TL009
GOAL05178,EMP163,OKR,혁신 과제,신규 아이디어 제안 및 실행 1건,2022 Q4,2022-10-06,2023-01-04,88,완료,88.0,TL009
GOAL05179,EMP163,MBO,역량 개발,Python 역량 강화 교육 이수,2022 Q4,2022-10-06,2023-01-04,79,부분 달성,,TL009
GOAL05180,EMP163,KPI,프로세스 개선,반복 업무 자동화로 시간 48% 절감,2023 Q1,2023-01-07,2023-04-07,74,부분 달성,,TL009
GOAL05181,EMP163,MBO,역량 개발,데이터 분석 역량 강화 교육 이수,2023 Q1,2023-01-07,2023-04-07,100,완료,100.0,TL009
GOAL05182,EMP163,KPI,프로젝트 완수,프로젝트 목표 품질 기준 91% 달성,2023 Q2,2023-04-03,2023-07-02,81,완료,81.0,TL009
GOAL05183,EMP163,KPI,역량 개발,AI/ML 역량 강화 교육 이수,2023 Q2,2023-04-03,2023-07-02,90,완료,90.0,TL009
GOAL05184,EMP163,MBO,프로세스 개선,반복 업무 자동화로 시간 42% 절감,2023 Q2,2023-04-03,2023-07-02,84,완료,84.0,TL009
GOAL05185,EMP163,MBO,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2023 Q2,2023-04-03,2023-07-02,82,완료,82.0,TL009
GOAL05186,EMP163,KPI,업무 성과,핵심 업무 지표 목표치 117% 달성,2023 Q3,2023-07-04,2023-10-02,91,완료,91.0,TL009
GOAL05187,EMP163,KPI,업무 성과,매출 23% 향상,2023 Q3,2023-07-04,2023-10-02,85,완료,85.0,TL009
GOAL05188,EMP163,MBO,프로세스 개선,업무 프로세스 효율성 39% 개선,2023 Q4,2023-10-07,2024-01-05,82,완료,82.0,TL009
GOAL05189,EMP163,MBO,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2023 Q4,2023-10-07,2024-01-05,80,완료,80.0,TL009
GOAL05190,EMP163,MBO,역량 개발,데이터 분석 역량 강화 교육 이수,2023 Q4,2023-10-07,2024-01-05,85,완료,85.0,TL009
GOAL05191,EMP163,OKR,프로젝트 완수,프로젝트 목표 품질 기준 100% 달성,2024 Q1,2024-01-02,2024-04-01,74,부분 달성,,TL009
GOAL05192,EMP163,OKR,프로젝트 완수,프로젝트 목표 품질 기준 91% 달성,2024 Q1,2024-01-02,2024-04-01,94,완료,94.0,TL009
GOAL05193,EMP163,OKR,업무 성과,핵심 업무 지표 목표치 105% 달성,2024 Q2,2024-04-06,2024-07-05,80,완료,80.0,TL009
GOAL05194,EMP163,KPI,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2024 Q2,2024-04-06,2024-07-05,87,완료,87.0,TL009
GOAL05195,EMP163,MBO,업무 성과,핵심 업무 지표 목표치 107% 달성,2024 Q2,2024-04-06,2024-07-05,98,완료,98.0,TL009
GOAL05196,EMP163,OKR,역량 개발,데이터 분석 역량 강화 교육 이수,2024 Q3,2024-07-03,2024-10-01,92,완료,92.0,TL009
GOAL05197,EMP163,KPI,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2024 Q3,2024-07-03,2024-10-01,100,완료,100.0,TL009
GOAL05198,EMP163,OKR,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2024 Q3,2024-07-03,2024-10-01,99,완료,99.0,TL009
GOAL05199,EMP163,KPI,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2024 Q4,2024-10-02,2024-12-31,72,부분 달성,,TL009
GOAL05200,EMP163,KPI,프로젝트 완수,구축 프로젝트 일정 내 완수,2024 Q4,2024-10-02,2024-12-31,99,완료,99.0,TL009
GOAL05201,EMP163,KPI,프로젝트 완수,프로젝트 목표 품질 기준 94% 달성,2024 Q4,2024-10-02,2024-12-31,74,부분 달성,,TL009
GOAL05202,EMP164,MBO,협업 강화,크로스 팀 협업 프로젝트 3건 이상 참여,2022 Q1,2022-01-01,2022-04-01,77,부분 달성,,TL009
GOAL05203,EMP164,OKR,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2022 Q1,2022-01-01,2022-04-01,89,완료,89.0,TL009
GOAL05204,EMP164,OKR,프로젝트 완수,개발 프로젝트 일정 내 완수,2022 Q1,2022-01-01,2022-04-01,74,부분 달성,,TL009
GOAL05205,EMP164,KPI,혁신 과제,신규 아이디어 제안 및 실행 3건,2022 Q2,2022-04-07,2022-07-06,86,완료,86.0,TL009
GOAL05206,EMP164,OKR,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2022 Q2,2022-04-07,2022-07-06,82,완료,82.0,TL009
GOAL05207,EMP164,MBO,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2022 Q2,2022-04-07,2022-07-06,70,부분 달성,,TL009
GOAL05208,EMP164,KPI,업무 성과,매출 18% 향상,2022 Q3,2022-07-01,2022-09-29,70,부분 달성,,TL009
GOAL05209,EMP164,OKR,프로젝트 완수,프로젝트 목표 품질 기준 99% 달성,2022 Q3,2022-07-01,2022-09-29,75,부분 달성,,TL009
GOAL05210,EMP164,MBO,업무 성과,품질 11% 향상,2022 Q3,2022-07-01,2022-09-29,72,부분 달성,,TL009
GOAL05211,EMP164,OKR,업무 성과,핵심 업무 지표 목표치 113% 달성,2022 Q3,2022-07-01,2022-09-29,96,완료,96.0,TL009
GOAL05212,EMP164,MBO,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2022 Q4,2022-10-05,2023-01-03,86,완료,86.0,TL009
GOAL05213,EMP164,KPI,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2022 Q4,2022-10-05,2023-01-03,88,완료,88.0,TL009
GOAL05214,EMP164,OKR,혁신 과제,신규 아이디어 제안 및 실행 3건,2023 Q1,2023-01-06,2023-04-06,72,부분 달성,,TL009
GOAL05215,EMP164,MBO,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2023 Q1,2023-01-06,2023-04-06,87,완료,87.0,TL009
GOAL05216,EMP164,OKR,협업 강화,크로스 팀 협업 프로젝트 2건 이상 참여,2023 Q2,2023-04-02,2023-07-01,89,완료,89.0,TL009
GOAL05217,EMP164,KPI,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2023 Q2,2023-04-02,2023-07-01,75,부분 달성,,TL009
GOAL05218,EMP164,MBO,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2023 Q3,2023-07-04,2023-10-02,94,완료,94.0,TL009
GOAL05219,EMP164,MBO,협업 강화,크로스 팀 협업 프로젝트 5건 이상 참여,2023 Q3,2023-07-04,2023-10-02,100,완료,100.0,TL009
GOAL05220,EMP164,KPI,프로세스 개선,업무 프로세스 효율성 38% 개선,2023 Q3,2023-07-04,2023-10-02,83,완료,83.0,TL009
GOAL05221,EMP164,MBO,업무 성과,고객 만족도 24% 향상,2023 Q3,2023-07-04,2023-10-02,88,완료,88.0,TL009
GOAL05222,EMP164,KPI,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2023 Q4,2023-10-05,2024-01-03,93,완료,93.0,TL009
GOAL05223,EMP164,MBO,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2023 Q4,2023-10-05,2024-01-03,74,부분 달성,,TL009
GOAL05224,EMP164,KPI,혁신 과제,신규 아이디어 제안 및 실행 1건,2023 Q4,2023-10-05,2024-01-03,90,완료,90.0,TL009
GOAL05225,EMP164,MBO,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2023 Q4,2023-10-05,2024-01-03,92,완료,92.0,TL009
GOAL05226,EMP164,MBO,업무 성과,핵심 업무 지표 목표치 117% 달성,2024 Q1,2024-01-06,2024-04-05,90,완료,90.0,TL009
GOAL05227,EMP164,MBO,프로젝트 완수,프로젝트 목표 품질 기준 97% 달성,2024 Q1,2024-01-06,2024-04-05,77,부분 달성,,TL009
GOAL05228,EMP164,MBO,업무 성과,핵심 업무 지표 목표치 97% 달성,2024 Q1,2024-01-06,2024-04-05,77,부분 달성,,TL009
GOAL05229,EMP164,KPI,업무 성과,핵심 업무 지표 목표치 107% 달성,2024 Q1,2024-01-06,2024-04-05,72,부분 달성,,TL009
GOAL05230,EMP164,OKR,프로세스 개선,업무 프로세스 효율성 35% 개선,2024 Q2,2024-04-02,2024-07-01,99,완료,99.0,TL009
GOAL05231,EMP164,MBO,업무 성과,핵심 업무 지표 목표치 108% 달성,2024 Q2,2024-04-02,2024-07-01,98,완료,98.0,TL009
GOAL05232,EMP164,KPI,역량 개발,Python 역량 강화 교육 이수,2024 Q2,2024-04-02,2024-07-01,95,완료,95.0,TL009
GOAL05233,EMP164,OKR,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2024 Q3,2024-07-06,2024-10-04,97,완료,97.0,TL009
GOAL05234,EMP164,MBO,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2024 Q3,2024-07-06,2024-10-04,85,완료,85.0,TL009
GOAL05235,EMP164,OKR,업무 성과,핵심 업무 지표 목표치 91% 달성,2024 Q4,2024-10-01,2024-12-30,76,부분 달성,,TL009
GOAL05236,EMP164,KPI,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2024 Q4,2024-10-01,2024-12-30,96,완료,96.0,TL009
GOAL05237,EMP164,OKR,프로세스 개선,업무 프로세스 효율성 23% 개선,2024 Q4,2024-10-01,2024-12-30,75,부분 달성,,TL009
GOAL05238,EMP166,OKR,협업 강화,크로스 팀 협업 프로젝트 2건 이상 참여,2022 Q1,2022-01-06,2022-04-06,81,완료,81.0,TL009
GOAL05239,EMP166,MBO,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2022 Q1,2022-01-06,2022-04-06,70,부분 달성,,TL009
GOAL05240,EMP166,KPI,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2022 Q1,2022-01-06,2022-04-06,92,완료,92.0,TL009
GOAL05241,EMP166,OKR,역량 개발,Python 역량 강화 교육 이수,2022 Q1,2022-01-06,2022-04-06,93,완료,93.0,TL009
GOAL05242,EMP166,KPI,업무 성과,매출 14% 향상,2022 Q2,2022-04-07,2022-07-06,71,부분 달성,,TL009
GOAL05243,EMP166,MBO,역량 개발,AI/ML 역량 강화 교육 이수,2022 Q2,2022-04-07,2022-07-06,82,완료,82.0,TL009
GOAL05244,EMP166,OKR,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2022 Q3,2022-07-03,2022-10-01,100,완료,100.0,TL009
GOAL05245,EMP166,OKR,업무 성과,품질 13% 향상,2022 Q3,2022-07-03,2022-10-01,97,완료,97.0,TL009
GOAL05246,EMP166,KPI,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2022 Q3,2022-07-03,2022-10-01,80,완료,80.0,TL009
GOAL05247,EMP166,KPI,프로젝트 완수,프로젝트 목표 품질 기준 93% 달성,2022 Q4,2022-10-07,2023-01-05,73,부분 달성,,TL009
GOAL05248,EMP166,OKR,프로젝트 완수,프로젝트 목표 품질 기준 98% 달성,2022 Q4,2022-10-07,2023-01-05,94,완료,94.0,TL009
GOAL05249,EMP166,OKR,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2022 Q4,2022-10-07,2023-01-05,80,완료,80.0,TL009
GOAL05250,EMP166,OKR,프로젝트 완수,프로젝트 목표 품질 기준 97% 달성,2022 Q4,2022-10-07,2023-01-05,72,부분 달성,,TL009
GOAL05251,EMP166,KPI,협업 강화,크로스 팀 협업 프로젝트 3건 이상 참여,2023 Q1,2023-01-01,2023-04-01,81,완료,81.0,TL009
GOAL05252,EMP166,OKR,업무 성과,매출 13% 향상,2023 Q1,2023-01-01,2023-04-01,76,부분 달성,,TL009
GOAL05253,EMP166,OKR,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2023 Q2,2023-04-03,2023-07-02,98,완료,98.0,TL009
GOAL05254,EMP166,OKR,협업 강화,크로스 팀 협업 프로젝트 4건 이상 참여,2023 Q2,2023-04-03,2023-07-02,70,부분 달성,,TL009
GOAL05255,EMP166,MBO,프로젝트 완수,개발 프로젝트 일정 내 완수,2023 Q2,2023-04-03,2023-07-02,80,완료,80.0,TL009
GOAL05256,EMP166,OKR,프로세스 개선,반복 업무 자동화로 시간 41% 절감,2023 Q3,2023-07-07,2023-10-05,87,완료,87.0,TL009
GOAL05257,EMP166,MBO,프로젝트 완수,개선 프로젝트 일정 내 완수,2023 Q3,2023-07-07,2023-10-05,87,완료,87.0,TL009
GOAL05258,EMP166,OKR,협업 강화,크로스 팀 협업 프로젝트 5건 이상 참여,2023 Q3,2023-07-07,2023-10-05,88,완료,88.0,TL009
GOAL05259,EMP166,MBO,역량 개발,리더십 역량 강화 교육 이수,2023 Q3,2023-07-07,2023-10-05,89,완료,89.0,TL009
GOAL05260,EMP166,KPI,업무 성과,품질 18% 향상,2023 Q4,2023-10-06,2024-01-04,81,완료,81.0,TL009
GOAL05261,EMP166,KPI,혁신 과제,신규 아이디어 제안 및 실행 3건,2023 Q4,2023-10-06,2024-01-04,70,부분 달성,,TL009
GOAL05262,EMP166,MBO,프로젝트 완수,개선 프로젝트 일정 내 완수,2023 Q4,2023-10-06,2024-01-04,73,부분 달성,,TL009
GOAL05263,EMP166,OKR,프로세스 개선,반복 업무 자동화로 시간 40% 절감,2024 Q1,2024-01-02,2024-04-01,70,부분 달성,,TL009
GOAL05264,EMP166,KPI,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2024 Q1,2024-01-02,2024-04-01,85,완료,85.0,TL009
GOAL05265,EMP166,OKR,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2024 Q2,2024-04-07,2024-07-06,88,완료,88.0,TL009
GOAL05266,EMP166,OKR,프로세스 개선,업무 프로세스 효율성 26% 개선,2024 Q2,2024-04-07,2024-07-06,99,완료,99.0,TL009
GOAL05267,EMP166,KPI,프로세스 개선,업무 프로세스 효율성 25% 개선,2024 Q2,2024-04-07,2024-07-06,71,부분 달성,,TL009
GOAL05268,EMP166,KPI,프로젝트 완수,개선 프로젝트 일정 내 완수,2024 Q3,2024-07-03,2024-10-01,97,완료,97.0,TL009
GOAL05269,EMP166,MBO,프로세스 개선,반복 업무 자동화로 시간 46% 절감,2024 Q3,2024-07-03,2024-10-01,93,완료,93.0,TL009
GOAL05270,EMP166,KPI,업무 성과,생산성 21% 향상,2024 Q4,2024-10-03,2025-01-01,82,완료,82.0,TL009
GOAL05271,EMP166,OKR,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2024 Q4,2024-10-03,2025-01-01,90,완료,90.0,TL009
GOAL05272,EMP167,KPI,혁신 과제,신규 아이디어 제안 및 실행 3건,2022 Q1,2022-01-05,2022-04-05,75,부분 달성,,TL009
GOAL05273,EMP167,OKR,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2022 Q1,2022-01-05,2022-04-05,75,부분 달성,,TL009
GOAL05274,EMP167,OKR,프로세스 개선,반복 업무 자동화로 시간 23% 절감,2022 Q1,2022-01-05,2022-04-05,73,부분 달성,,TL009
GOAL05275,EMP167,KPI,역량 개발,AI/ML 역량 강화 교육 이수,2022 Q2,2022-04-07,2022-07-06,96,완료,96.0,TL009
GOAL05276,EMP167,KPI,업무 성과,매출 10% 향상,2022 Q2,2022-04-07,2022-07-06,95,완료,95.0,TL009
GOAL05277,EMP167,KPI,프로젝트 완수,구축 프로젝트 일정 내 완수,2022 Q2,2022-04-07,2022-07-06,76,부분 달성,,TL009
GOAL05278,EMP167,OKR,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2022 Q3,2022-07-02,2022-09-30,86,완료,86.0,TL009
GOAL05279,EMP167,OKR,프로젝트 완수,개선 프로젝트 일정 내 완수,2022 Q3,2022-07-02,2022-09-30,92,완료,92.0,TL009
GOAL05280,EMP167,MBO,프로젝트 완수,프로젝트 목표 품질 기준 97% 달성,2022 Q3,2022-07-02,2022-09-30,71,부분 달성,,TL009
GOAL05281,EMP167,MBO,프로젝트 완수,개발 프로젝트 일정 내 완수,2022 Q3,2022-07-02,2022-09-30,99,완료,99.0,TL009
GOAL05282,EMP167,KPI,업무 성과,핵심 업무 지표 목표치 92% 달성,2022 Q4,2022-10-06,2023-01-04,70,부분 달성,,TL009
GOAL05283,EMP167,MBO,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2022 Q4,2022-10-06,2023-01-04,97,완료,97.0,TL009
GOAL05284,EMP167,OKR,업무 성과,핵심 업무 지표 목표치 111% 달성,2022 Q4,2022-10-06,2023-01-04,71,부분 달성,,TL009
GOAL05285,EMP167,MBO,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2023 Q1,2023-01-04,2023-04-04,76,부분 달성,,TL009
GOAL05286,EMP167,OKR,프로젝트 완수,개발 프로젝트 일정 내 완수,2023 Q1,2023-01-04,2023-04-04,87,완료,87.0,TL009
GOAL05287,EMP167,MBO,업무 성과,핵심 업무 지표 목표치 100% 달성,2023 Q1,2023-01-04,2023-04-04,72,부분 달성,,TL009
GOAL05288,EMP167,MBO,업무 성과,핵심 업무 지표 목표치 92% 달성,2023 Q1,2023-01-04,2023-04-04,72,부분 달성,,TL009
GOAL05289,EMP167,OKR,업무 성과,핵심 업무 지표 목표치 97% 달성,2023 Q2,2023-04-07,2023-07-06,75,부분 달성,,TL009
GOAL05290,EMP167,OKR,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2023 Q2,2023-04-07,2023-07-06,94,완료,94.0,TL009
GOAL05291,EMP167,KPI,프로세스 개선,업무 프로세스 효율성 34% 개선,2023 Q2,2023-04-07,2023-07-06,81,완료,81.0,TL009
GOAL05292,EMP167,KPI,프로젝트 완수,프로젝트 목표 품질 기준 98% 달성,2023 Q2,2023-04-07,2023-07-06,93,완료,93.0,TL009
GOAL05293,EMP167,MBO,역량 개발,Python 역량 강화 교육 이수,2023 Q3,2023-07-06,2023-10-04,85,완료,85.0,TL009
GOAL05294,EMP167,MBO,프로젝트 완수,개발 프로젝트 일정 내 완수,2023 Q3,2023-07-06,2023-10-04,89,완료,89.0,TL009
GOAL05295,EMP167,KPI,업무 성과,생산성 16% 향상,2023 Q3,2023-07-06,2023-10-04,86,완료,86.0,TL009
GOAL05296,EMP167,KPI,프로세스 개선,반복 업무 자동화로 시간 29% 절감,2023 Q3,2023-07-06,2023-10-04,98,완료,98.0,TL009
GOAL05297,EMP167,KPI,협업 강화,크로스 팀 협업 프로젝트 3건 이상 참여,2023 Q4,2023-10-01,2023-12-30,77,부분 달성,,TL009
GOAL05298,EMP167,OKR,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2023 Q4,2023-10-01,2023-12-30,76,부분 달성,,TL009
GOAL05299,EMP167,KPI,업무 성과,고객 만족도 19% 향상,2024 Q1,2024-01-02,2024-04-01,78,부분 달성,,TL009
GOAL05300,EMP167,MBO,프로세스 개선,업무 프로세스 효율성 24% 개선,2024 Q1,2024-01-02,2024-04-01,98,완료,98.0,TL009
GOAL05301,EMP167,KPI,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2024 Q2,2024-04-05,2024-07-04,81,완료,81.0,TL009
GOAL05302,EMP167,MBO,협업 강화,크로스 팀 협업 프로젝트 4건 이상 참여,2024 Q2,2024-04-05,2024-07-04,97,완료,97.0,TL009
GOAL05303,EMP167,KPI,혁신 과제,신규 아이디어 제안 및 실행 3건,2024 Q2,2024-04-05,2024-07-04,97,완료,97.0,TL009
GOAL05304,EMP167,KPI,협업 강화,크로스 팀 협업 프로젝트 4건 이상 참여,2024 Q3,2024-07-06,2024-10-04,74,부분 달성,,TL009
GOAL05305,EMP167,OKR,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2024 Q3,2024-07-06,2024-10-04,82,완료,82.0,TL009
GOAL05306,EMP167,OKR,프로세스 개선,반복 업무 자동화로 시간 39% 절감,2024 Q3,2024-07-06,2024-10-04,77,부분 달성,,TL009
GOAL05307,EMP167,MBO,혁신 과제,신규 아이디어 제안 및 실행 1건,2024 Q4,2024-10-02,2024-12-31,73,부분 달성,,TL009
GOAL05308,EMP167,KPI,프로젝트 완수,프로젝트 목표 품질 기준 93% 달성,2024 Q4,2024-10-02,2024-12-31,94,완료,94.0,TL009
GOAL05309,EMP167,KPI,프로젝트 완수,개선 프로젝트 일정 내 완수,2024 Q4,2024-10-02,2024-12-31,96,완료,96.0,TL009
GOAL05310,EMP167,MBO,프로세스 개선,업무 프로세스 효율성 15% 개선,2024 Q4,2024-10-02,2024-12-31,81,완료,81.0,TL009
GOAL05311,EMP168,MBO,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2022 Q1,2022-01-06,2022-04-06,78,부분 달성,,TL009
GOAL05312,EMP168,KPI,프로젝트 완수,프로젝트 목표 품질 기준 97% 달성,2022 Q1,2022-01-06,2022-04-06,80,완료,80.0,TL009
GOAL05313,EMP168,MBO,프로세스 개선,업무 프로세스 효율성 25% 개선,2022 Q1,2022-01-06,2022-04-06,72,부분 달성,,TL009
GOAL05314,EMP168,KPI,혁신 과제,신규 아이디어 제안 및 실행 2건,2022 Q2,2022-04-05,2022-07-04,92,완료,92.0,TL009
GOAL05315,EMP168,MBO,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2022 Q2,2022-04-05,2022-07-04,96,완료,96.0,TL009
GOAL05316,EMP168,KPI,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2022 Q2,2022-04-05,2022-07-04,87,완료,87.0,TL009
GOAL05317,EMP168,KPI,프로세스 개선,업무 프로세스 효율성 38% 개선,2022 Q2,2022-04-05,2022-07-04,85,완료,85.0,TL009
GOAL05318,EMP168,KPI,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2022 Q3,2022-07-06,2022-10-04,94,완료,94.0,TL009
GOAL05319,EMP168,OKR,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2022 Q3,2022-07-06,2022-10-04,99,완료,99.0,TL009
GOAL05320,EMP168,KPI,업무 성과,생산성 23% 향상,2022 Q4,2022-10-01,2022-12-30,81,완료,81.0,TL009
GOAL05321,EMP168,KPI,프로젝트 완수,프로젝트 목표 품질 기준 92% 달성,2022 Q4,2022-10-01,2022-12-30,91,완료,91.0,TL009
GOAL05322,EMP168,OKR,프로젝트 완수,구축 프로젝트 일정 내 완수,2022 Q4,2022-10-01,2022-12-30,86,완료,86.0,TL009
GOAL05323,EMP168,MBO,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2022 Q4,2022-10-01,2022-12-30,89,완료,89.0,TL009
GOAL05324,EMP168,MBO,업무 성과,품질 12% 향상,2023 Q1,2023-01-03,2023-04-03,77,부분 달성,,TL009
GOAL05325,EMP168,OKR,프로젝트 완수,프로젝트 목표 품질 기준 99% 달성,2023 Q1,2023-01-03,2023-04-03,84,완료,84.0,TL009
