meeting_id,employee_id,manager_id,meeting_datetime,duration_minutes,discussion_topics,action_items,next_meeting_scheduled,employee_satisfaction_score,meeting_status
MTG004947,EMP148,TL008,2023-10-06 13:30:00,30,개인 역량 개발 계획 | 업무 만족도 및 고충 상담 | 커리어 개발 논의,프로젝트 배정 | 다음 분기까지 실행,2023-11-06,3.7,완료
MTG004948,EMP148,TL008,2023-11-01 10:00:00,60,업무 만족도 및 고충 상담 | 커리어 개발 논의 | 최근 프로젝트 피드백,프로젝트 배정 | 다음 분기까지 완료,2023-12-04,4.1,완료
MTG004949,EMP148,TL008,2023-12-23 11:00:00,60,팀 협업 및 커뮤니케이션 | 성과 목표 검토 및 조정 | 차기 평가 준비,다음 주까지 검토,2024-01-17,4.4,완료
MTG004950,EMP148,TL008,2024-01-06 16:00:00,45,팀 협업 및 커뮤니케이션 | 커리어 개발 논의 | 교육 및 개발 기회 논의,목표 수정,2024-01-31,4.0,완료
MTG004951,EMP148,TL008,2024-02-18 13:00:00,45,최근 프로젝트 피드백 | 교육 및 개발 기회 논의 | 개인 역량 개발 계획,피드백 반영,2024-03-15,4.4,완료
MTG004952,EMP148,TL008,2024-02-27 10:30:00,30,교육 및 개발 기회 논의 | 최근 프로젝트 피드백 | 팀 협업 및 커뮤니케이션,역량 개발 계획 수립,2024-03-31,4.5,완료
MTG004953,EMP148,TL008,2024-04-01 10:30:00,60,업무 진행 상황 점검 | 최근 프로젝트 피드백 | 팀 협업 및 커뮤니케이션,역량 개발 계획 수립,2024-04-26,4.6,완료
MTG004954,EMP148,TL008,2024-05-14 14:00:00,60,교육 및 개발 기회 논의 | 업무 만족도 및 고충 상담 | 업무 관련 어려움 및 지원 사항,이번 달 내 검토,2024-06-15,4.2,완료
MTG004955,EMP148,TL008,2024-06-12 10:30:00,45,업무 관련 어려움 및 지원 사항 | 업무 진행 상황 점검,다음 주까지 검토 | 역량 개발 계획 수립,2024-07-08,3.8,완료
MTG004956,EMP148,TL008,2024-07-20 11:00:00,60,개인 역량 개발 계획 | 업무 관련 어려움 및 지원 사항,프로젝트 배정,2024-08-22,4.5,완료
MTG004957,EMP148,TL008,2024-08-12 16:00:00,60,커리어 개발 논의 | 팀 협업 및 커뮤니케이션 | 업무 관련 어려움 및 지원 사항,목표 수정 | 다음 분기까지 완료,2024-09-07,4.1,완료
MTG004958,EMP148,TL008,2024-09-15 14:00:00,30,성과 목표 검토 및 조정 | 교육 및 개발 기회 논의,이번 달 내 검토 | 역량 개발 계획 수립,2024-10-13,3.6,완료
MTG004959,EMP148,TL008,2024-10-18 13:30:00,30,개인 역량 개발 계획 | 교육 및 개발 기회 논의,역량 개발 계획 수립,2024-11-18,3.9,완료
MTG004960,EMP148,TL008,2024-11-19 15:00:00,30,교육 및 개발 기회 논의 | 업무 만족도 및 고충 상담 | 업무 관련 어려움 및 지원 사항,이번 달 내 완료 | 프로젝트 배정,2024-12-17,4.3,완료
MTG004961,EMP148,TL008,2024-11-23 14:00:00,60,업무 만족도 및 고충 상담 | 교육 및 개발 기회 논의 | 업무 진행 상황 점검,목표 수정 | 이번 달 내 검토,2024-12-24,3.9,완료
MTG004962,EMP148,TL008,2025-01-05 13:30:00,60,교육 및 개발 기회 논의 | 차기 평가 준비 | 업무 만족도 및 고충 상담,교육 신청,2025-01-30,4.5,완료
MTG004963,EMP148,TL008,2025-02-13 15:30:00,45,업무 진행 상황 점검 | 차기 평가 준비,피드백 반영 | 다음 주까지 실행,2025-03-15,4.3,완료
MTG004964,EMP148,TL008,2025-03-16 11:00:00,30,커리어 개발 논의 | 교육 및 개발 기회 논의 | 팀 협업 및 커뮤니케이션,이번 달 내 검토,2025-04-13,4.2,완료
MTG004965,EMP148,TL008,2025-04-12 12:00:00,30,교육 및 개발 기회 논의 | 차기 평가 준비,다음 주까지 실행 | 목표 수정,2025-05-13,4.2,완료
MTG004966,EMP148,TL008,2025-05-05 11:30:00,30,업무 만족도 및 고충 상담 | 교육 및 개발 기회 논의 | 커리어 개발 논의,다음 분기까지 실행 | 교육 신청,2025-06-04,4.1,완료
MTG004967,EMP148,TL008,2025-06-12 16:30:00,60,교육 및 개발 기회 논의 | 팀 협업 및 커뮤니케이션,이번 달 내 실행 | 역량 개발 계획 수립,2025-07-11,5.0,완료
MTG004968,EMP148,TL008,2025-06-29 11:00:00,60,업무 관련 어려움 및 지원 사항 | 최근 프로젝트 피드백 | 교육 및 개발 기회 논의,다음 분기까지 완료 | 목표 수정,2025-08-02,4.7,완료
MTG004969,EMP148,TL008,2025-08-16 12:30:00,45,팀 협업 및 커뮤니케이션 | 개인 역량 개발 계획 | 교육 및 개발 기회 논의,목표 수정 | 이번 달 내 검토,2025-09-10,4.0,완료
MTG004970,EMP148,TL008,2025-08-26 11:00:00,30,개인 역량 개발 계획 | 팀 협업 및 커뮤니케이션,목표 수정 | 다음 주까지 실행,2025-09-29,4.6,완료
MTG004971,EMP148,TL008,2025-09-17 12:30:00,30,팀 협업 및 커뮤니케이션 | 업무 관련 어려움 및 지원 사항 | 업무 만족도 및 고충 상담,다음 주까지 검토 | 목표 수정,2025-10-18,4.7,완료
MTG004972,EMP148,TL008,2025-10-21 11:00:00,60,업무 만족도 및 고충 상담 | 개인 역량 개발 계획 | 최근 프로젝트 피드백,다음 주까지 검토,2025-11-15,4.1,완료
MTG004973,EMP149,TL008,2023-01-27 16:00:00,45,차기 평가 준비 | 성과 목표 검토 및 조정 | 업무 만족도 및 고충 상담,다음 주까지 검토,2023-02-21,4.1,완료
MTG004974,EMP149,TL008,2023-02-23 10:30:00,60,개인 역량 개발 계획 | 팀 협업 및 커뮤니케이션,이번 달 내 검토,2023-03-29,4.7,완료
MTG004975,EMP149,TL008,2023-03-05 12:00:00,30,최근 프로젝트 피드백 | 팀 협업 및 커뮤니케이션 | 커리어 개발 논의,이번 달 내 완료,2023-04-05,3.7,완료
MTG004976,EMP149,TL008,2023-04-03 16:00:00,30,업무 만족도 및 고충 상담 | 차기 평가 준비 | 팀 협업 및 커뮤니케이션,목표 수정 | 다음 분기까지 실행,2023-05-07,4.2,완료
MTG004977,EMP149,TL008,2023-05-05 13:00:00,45,팀 협업 및 커뮤니케이션 | 업무 관련 어려움 및 지원 사항 | 최근 프로젝트 피드백,교육 신청 | 이번 달 내 완료,2023-06-03,3.8,완료
MTG004978,EMP149,TL008,2023-05-31 10:00:00,30,개인 역량 개발 계획 | 팀 협업 및 커뮤니케이션 | 커리어 개발 논의,다음 분기까지 검토,2023-07-03,4.4,완료
MTG004979,EMP149,TL008,2023-07-01 11:00:00,45,업무 만족도 및 고충 상담 | 최근 프로젝트 피드백 | 커리어 개발 논의,이번 달 내 실행 | 교육 신청,2023-07-30,4.5,완료
MTG004980,EMP149,TL008,2023-08-07 15:30:00,45,커리어 개발 논의 | 교육 및 개발 기회 논의,목표 수정 | 다음 분기까지 완료,2023-09-07,5.0,완료
MTG004981,EMP149,TL008,2023-09-11 10:30:00,45,업무 진행 상황 점검 | 최근 프로젝트 피드백 | 개인 역량 개발 계획,역량 개발 계획 수립,2023-10-06,3.7,완료
MTG004982,EMP149,TL008,2023-10-05 13:00:00,30,팀 협업 및 커뮤니케이션 | 업무 진행 상황 점검,다음 분기까지 검토,2023-11-06,3.8,완료
MTG004983,EMP149,TL008,2023-11-21 14:30:00,30,팀 협업 및 커뮤니케이션 | 업무 만족도 및 고충 상담,역량 개발 계획 수립,2023-12-19,4.8,완료
MTG004984,EMP149,TL008,2023-12-02 12:30:00,60,개인 역량 개발 계획 | 팀 협업 및 커뮤니케이션 | 업무 만족도 및 고충 상담,피드백 반영 | 이번 달 내 실행,2023-12-27,4.3,완료
MTG004985,EMP149,TL008,2024-01-23 15:00:00,45,최근 프로젝트 피드백 | 성과 목표 검토 및 조정 | 차기 평가 준비,다음 분기까지 실행,2024-02-22,3.9,완료
MTG004986,EMP149,TL008,2024-02-17 11:30:00,30,성과 목표 검토 및 조정 | 최근 프로젝트 피드백 | 커리어 개발 논의,다음 분기까지 검토,2024-03-13,4.9,완료
MTG004987,EMP149,TL008,2024-03-18 13:30:00,30,차기 평가 준비 | 성과 목표 검토 및 조정 | 최근 프로젝트 피드백,역량 개발 계획 수립 | 이번 달 내 검토,2024-04-15,3.9,완료
MTG004988,EMP149,TL008,2024-04-18 15:00:00,30,성과 목표 검토 및 조정 | 교육 및 개발 기회 논의,프로젝트 배정,2024-05-20,4.5,완료
MTG004989,EMP149,TL008,2024-05-03 10:00:00,45,최근 프로젝트 피드백 | 업무 만족도 및 고충 상담 | 교육 및 개발 기회 논의,교육 신청 | 다음 주까지 검토,2024-05-31,4.0,완료
MTG004990,EMP149,TL008,2024-06-03 12:30:00,30,업무 진행 상황 점검 | 개인 역량 개발 계획 | 커리어 개발 논의,역량 개발 계획 수립 | 다음 분기까지 실행,2024-07-06,4.2,완료
MTG004991,EMP149,TL008,2024-06-27 15:00:00,30,커리어 개발 논의 | 성과 목표 검토 및 조정 | 업무 관련 어려움 및 지원 사항,역량 개발 계획 수립 | 이번 달 내 완료,2024-08-01,3.9,완료
MTG004992,EMP149,TL008,2024-08-12 11:30:00,45,교육 및 개발 기회 논의 | 업무 진행 상황 점검,이번 달 내 실행,2024-09-13,4.8,완료
MTG004993,EMP149,TL008,2024-09-08 12:30:00,45,업무 만족도 및 고충 상담 | 커리어 개발 논의 | 성과 목표 검토 및 조정,다음 분기까지 검토,2024-10-03,4.1,완료
MTG004994,EMP149,TL008,2024-10-18 14:00:00,45,업무 관련 어려움 및 지원 사항 | 업무 만족도 및 고충 상담 | 성과 목표 검토 및 조정,다음 주까지 검토 | 목표 수정,2024-11-18,4.5,완료
MTG004995,EMP149,TL008,2024-10-23 12:00:00,45,커리어 개발 논의 | 업무 만족도 및 고충 상담 | 개인 역량 개발 계획,역량 개발 계획 수립,2024-11-22,3.8,완료
MTG004996,EMP149,TL008,2024-12-04 15:00:00,60,최근 프로젝트 피드백 | 교육 및 개발 기회 논의,목표 수정 | 이번 달 내 완료,2025-01-03,4.0,완료
MTG004997,EMP149,TL008,2025-01-10 10:00:00,45,커리어 개발 논의 | 개인 역량 개발 계획,역량 개발 계획 수립,2025-02-11,4.7,완료
MTG004998,EMP149,TL008,2025-02-05 13:00:00,30,개인 역량 개발 계획 | 차기 평가 준비 | 업무 진행 상황 점검,이번 달 내 실행,2025-03-09,4.6,완료
MTG004999,EMP149,TL008,2025-02-23 16:30:00,30,교육 및 개발 기회 논의 | 커리어 개발 논의 | 개인 역량 개발 계획,피드백 반영 | 다음 분기까지 완료,2025-03-25,4.9,완료
MTG005000,EMP149,TL008,2025-04-16 13:30:00,60,개인 역량 개발 계획 | 팀 협업 및 커뮤니케이션 | 업무 진행 상황 점검,다음 주까지 검토,2025-05-13,4.9,완료
MTG005001,EMP149,TL008,2025-04-26 12:30:00,45,교육 및 개발 기회 논의 | 개인 역량 개발 계획,다음 주까지 완료 | 프로젝트 배정,2025-05-26,3.8,완료
MTG005002,EMP149,TL008,2025-06-07 16:30:00,30,성과 목표 검토 및 조정 | 최근 프로젝트 피드백,역량 개발 계획 수립,2025-07-09,4.1,완료
MTG005003,EMP149,TL008,2025-07-08 16:00:00,30,성과 목표 검토 및 조정 | 교육 및 개발 기회 논의 | 개인 역량 개발 계획,목표 수정,2025-08-05,4.9,완료
MTG005004,EMP149,TL008,2025-08-15 15:30:00,45,업무 진행 상황 점검 | 업무 관련 어려움 및 지원 사항 | 교육 및 개발 기회 논의,역량 개발 계획 수립 | 이번 달 내 완료,2025-09-15,4.3,완료
MTG005005,EMP149,TL008,2025-08-22 11:00:00,30,커리어 개발 논의 | 차기 평가 준비,피드백 반영 | 이번 달 내 완료,2025-09-24,4.0,완료
MTG005006,EMP149,TL008,2025-10-04 15:00:00,30,업무 만족도 및 고충 상담 | 최근 프로젝트 피드백,교육 신청,2025-10-31,4.5,완료
MTG005007,EMP150,TL008,2023-01-13 11:30:00,45,커리어 개발 논의 | 교육 및 개발 기회 논의,다음 분기까지 실행,2023-02-09,4.5,완료
MTG005008,EMP150,TL008,2023-02-05 16:30:00,60,성과 목표 검토 및 조정 | 팀 협업 및 커뮤니케이션 | 차기 평가 준비,프로젝트 배정,2023-03-08,3.6,완료
MTG005009,EMP150,TL008,2023-03-25 13:00:00,30,업무 관련 어려움 및 지원 사항 | 커리어 개발 논의,이번 달 내 실행,2023-04-29,4.3,완료
MTG005010,EMP150,TL008,2023-04-25 11:00:00,45,성과 목표 검토 및 조정 | 차기 평가 준비,목표 수정 | 다음 주까지 완료,2023-05-24,4.3,완료
MTG005011,EMP150,TL008,2023-05-10 12:30:00,60,최근 프로젝트 피드백 | 팀 협업 및 커뮤니케이션 | 업무 관련 어려움 및 지원 사항,교육 신청 | 다음 분기까지 검토,2023-06-07,3.9,완료
MTG005012,EMP150,TL008,2023-06-17 10:00:00,30,개인 역량 개발 계획 | 팀 협업 및 커뮤니케이션,다음 주까지 완료 | 프로젝트 배정,2023-07-14,3.8,완료
MTG005013,EMP150,TL008,2023-07-08 15:00:00,60,교육 및 개발 기회 논의 | 최근 프로젝트 피드백,이번 달 내 검토,2023-08-03,4.9,완료
MTG005014,EMP150,TL008,2023-08-17 11:00:00,60,개인 역량 개발 계획 | 팀 협업 및 커뮤니케이션,교육 신청 | 다음 주까지 검토,2023-09-13,4.8,완료
MTG005015,EMP150,TL008,2023-08-29 16:30:00,45,최근 프로젝트 피드백 | 개인 역량 개발 계획,프로젝트 배정,2023-09-27,3.5,완료
MTG005016,EMP150,TL008,2023-10-16 16:30:00,30,커리어 개발 논의 | 팀 협업 및 커뮤니케이션,다음 주까지 검토 | 피드백 반영,2023-11-20,4.6,완료
MTG005017,EMP150,TL008,2023-11-03 16:00:00,30,업무 진행 상황 점검 | 최근 프로젝트 피드백,다음 주까지 완료 | 역량 개발 계획 수립,2023-12-01,4.5,완료
MTG005018,EMP150,TL008,2023-12-19 12:00:00,30,업무 진행 상황 점검 | 교육 및 개발 기회 논의,다음 주까지 완료,2024-01-20,3.8,완료
MTG005019,EMP150,TL008,2024-01-23 12:30:00,60,성과 목표 검토 및 조정 | 업무 만족도 및 고충 상담 | 업무 진행 상황 점검,이번 달 내 완료,2024-02-21,4.5,완료
MTG005020,EMP150,TL008,2024-02-07 16:00:00,30,팀 협업 및 커뮤니케이션 | 커리어 개발 논의 | 성과 목표 검토 및 조정,다음 분기까지 완료 | 교육 신청,2024-03-13,4.4,완료
MTG005021,EMP150,TL008,2024-03-01 14:30:00,60,업무 진행 상황 점검 | 커리어 개발 논의,피드백 반영,2024-04-02,4.0,완료
MTG005022,EMP150,TL008,2024-03-28 15:00:00,45,업무 진행 상황 점검 | 개인 역량 개발 계획 | 업무 관련 어려움 및 지원 사항,다음 주까지 검토 | 피드백 반영,2024-04-25,4.8,완료
MTG005023,EMP150,TL008,2024-04-27 10:30:00,45,차기 평가 준비 | 업무 진행 상황 점검 | 커리어 개발 논의,이번 달 내 완료,2024-05-28,4.0,완료
MTG005024,EMP150,TL008,2024-06-05 16:30:00,30,성과 목표 검토 및 조정 | 커리어 개발 논의,다음 주까지 검토,2024-07-10,4.6,완료
MTG005025,EMP150,TL008,2024-07-03 10:30:00,45,커리어 개발 논의 | 업무 진행 상황 점검,목표 수정,2024-07-31,4.9,완료
MTG005026,EMP150,TL008,2024-07-25 16:30:00,30,업무 진행 상황 점검 | 성과 목표 검토 및 조정,프로젝트 배정 | 다음 분기까지 검토,2024-08-20,4.5,완료
MTG005027,EMP150,TL008,2024-09-16 13:30:00,60,성과 목표 검토 및 조정 | 팀 협업 및 커뮤니케이션 | 교육 및 개발 기회 논의,교육 신청,2024-10-14,4.8,완료
MTG005028,EMP150,TL008,2024-10-02 12:30:00,45,최근 프로젝트 피드백 | 업무 만족도 및 고충 상담 | 차기 평가 준비,이번 달 내 실행 | 프로젝트 배정,2024-11-01,4.9,완료
MTG005029,EMP150,TL008,2024-11-05 13:30:00,30,교육 및 개발 기회 논의 | 팀 협업 및 커뮤니케이션 | 최근 프로젝트 피드백,피드백 반영,2024-12-04,4.9,완료
MTG005030,EMP150,TL008,2024-11-25 13:00:00,30,차기 평가 준비 | 커리어 개발 논의 | 최근 프로젝트 피드백,교육 신청 | 이번 달 내 실행,2024-12-21,4.7,완료
MTG005031,EMP150,TL008,2025-01-09 14:00:00,60,개인 역량 개발 계획 | 업무 진행 상황 점검 | 업무 만족도 및 고충 상담,교육 신청,2025-02-08,4.8,완료
MTG005032,EMP150,TL008,2025-02-08 14:00:00,45,업무 관련 어려움 및 지원 사항 | 업무 진행 상황 점검 | 개인 역량 개발 계획,이번 달 내 실행 | 목표 수정,2025-03-08,4.8,완료
MTG005033,EMP150,TL008,2025-03-10 11:30:00,30,최근 프로젝트 피드백 | 업무 만족도 및 고충 상담,다음 분기까지 완료 | 프로젝트 배정,2025-04-06,3.7,완료
MTG005034,EMP150,TL008,2025-03-29 12:00:00,60,팀 협업 및 커뮤니케이션 | 커리어 개발 논의,목표 수정,2025-05-03,4.2,완료
MTG005035,EMP150,TL008,2025-05-16 12:30:00,60,차기 평가 준비 | 업무 진행 상황 점검,교육 신청,2025-06-13,4.0,완료
MTG005036,EMP150,TL008,2025-06-17 15:30:00,45,업무 만족도 및 고충 상담 | 팀 협업 및 커뮤니케이션,역량 개발 계획 수립,2025-07-22,5.0,완료
MTG005037,EMP150,TL008,2025-07-02 14:00:00,30,업무 만족도 및 고충 상담 | 업무 진행 상황 점검,다음 분기까지 검토,2025-08-01,4.0,완료
MTG005038,EMP150,TL008,2025-07-21 12:30:00,30,업무 관련 어려움 및 지원 사항 | 교육 및 개발 기회 논의 | 개인 역량 개발 계획,교육 신청,2025-08-17,4.4,완료
MTG005039,EMP150,TL008,2025-08-28 11:00:00,60,팀 협업 및 커뮤니케이션 | 교육 및 개발 기회 논의 | 차기 평가 준비,프로젝트 배정,2025-09-28,4.1,완료
MTG005040,EMP150,TL008,2025-10-05 16:00:00,60,업무 진행 상황 점검 | 개인 역량 개발 계획 | 업무 관련 어려움 및 지원 사항,역량 개발 계획 수립 | 다음 분기까지 완료,2025-11-09,4.5,완료
MTG005041,EMP150,TL008,2025-10-20 15:00:00,30,개인 역량 개발 계획 | 교육 및 개발 기회 논의,피드백 반영 | 다음 분기까지 실행,2025-11-20,4.3,완료
MTG005042,EMP151,TL008,2023-01-29 15:00:00,60,교육 및 개발 기회 논의 | 팀 협업 및 커뮤니케이션,다음 분기까지 완료,2023-02-25,4.7,완료
MTG005043,EMP151,TL008,2023-02-22 15:00:00,60,개인 역량 개발 계획 | 최근 프로젝트 피드백,다음 분기까지 검토 | 역량 개발 계획 수립,2023-03-25,4.3,완료
MTG005044,EMP151,TL008,2023-03-23 16:00:00,30,업무 만족도 및 고충 상담 | 최근 프로젝트 피드백 | 개인 역량 개발 계획,피드백 반영 | 다음 주까지 완료,2023-04-17,4.8,완료
MTG005045,EMP151,TL008,2023-04-16 11:30:00,60,개인 역량 개발 계획 | 업무 만족도 및 고충 상담,다음 주까지 실행 | 교육 신청,2023-05-18,4.7,완료
MTG005046,EMP151,TL008,2023-05-21 12:00:00,30,교육 및 개발 기회 논의 | 업무 관련 어려움 및 지원 사항,목표 수정 | 다음 분기까지 완료,2023-06-20,4.2,완료
MTG005047,EMP151,TL008,2023-06-05 10:30:00,45,교육 및 개발 기회 논의 | 성과 목표 검토 및 조정 | 업무 관련 어려움 및 지원 사항,목표 수정,2023-07-02,3.9,완료
MTG005048,EMP151,TL008,2023-07-24 12:30:00,45,최근 프로젝트 피드백 | 업무 관련 어려움 및 지원 사항 | 교육 및 개발 기회 논의,프로젝트 배정 | 다음 분기까지 완료,2023-08-20,4.0,완료
MTG005049,EMP151,TL008,2023-08-26 12:30:00,30,교육 및 개발 기회 논의 | 개인 역량 개발 계획 | 업무 만족도 및 고충 상담,다음 주까지 완료,2023-09-28,4.9,완료
